time_index,tx_controls_7,global_position_latitude,velocity_z,wind_y,magnetometer_1,attitude_yaw,attitude_roll,servos_7,magnetometer_2,velocity_x,servos_2,acceleration_y,velocity_y,servos_1,servos_0,axis_rate_roll,mode_0,position_y,servos_6,acceleration_x,tx_controls_6,attitude_pitch,mode_2,magnetometer_0,axis_rate_yaw,time_flight,acceleration_z,position_z,global_position_longitude,tx_controls_3,servos_4,axis_rate_pitch,servos_5,time_actual,tx_controls_1,tx_controls_2,airspeed_0,tx_controls_5,wind_x,altitude_gps,mode_1,position_x,gps_sat_count_0,tx_controls_0,altitude_baro,servos_3,tx_controls_4,current_0,current_2,current_1,current_3,battery_0,rpm_0,rpm_1,airspeed_1,battery_1
1.000046000000001,0.0,51.4594324,0.0,0.0,-93.0,0.0,0.008028514559173916,0.0,364.0,0.0,0.0,0.0019952033180743456,0.0,0.0,0.0,5.4445934177413625e-05,1.0,0.0,0.0,1.6363136768341064,0.0,-0.05305800926062762,3.0,-248.0,4.36355293409777e-06,9.765015,-9.687061309814453,0.0,-2.7913041,1500.0,0.0,-1.8382632377091326e-06,0.0,9.745498999999999,1500.0,0.0,0.0,0.0,0.0,-2.72,1.0,0.0,18.0,1500.0,-0.0823754295706749,0.0,0.0,,,,,,,,,
1.1000130000000006,0.0,51.4594324,0.0,0.0,-92.0,0.0,0.008028514559173916,0.0,363.0,0.0,0.0,-0.007224872708320618,0.0,0.0,0.0,-2.789415491938992e-06,1.0,0.0,0.0,1.6955310106277466,0.0,-0.05305800926062762,3.0,-248.0,-1.5286415026258358e-05,9.864982,-9.540779113769531,0.0,-2.7913041,1500.0,0.0,-4.212247888778166e-05,0.0,9.825061,1500.0,0.0,0.0,0.0,0.0,-2.72,1.0,0.0,18.0,1500.0,-0.24197782576084137,0.0,0.0,,,,,,,,,
1.2000200000000003,0.0,51.4594321,0.0,0.0,-92.0,0.0,0.008028514559173916,0.0,365.0,0.0,0.0,-0.003589429659768939,0.0,0.0,0.0,-4.292153287000004e-05,1.0,0.0,0.0,1.7711036205291748,0.0,-0.05305800926062762,3.0,-248.0,-1.1591612234002583e-05,9.964989,-9.735761642456055,0.0,-2.7913045,1500.0,0.0,-4.799981322615744e-05,0.0,9.94545,1500.0,0.0,0.0,0.0,0.0,-2.77,1.0,0.0,18.0,1500.0,-0.10811775177717209,0.0,0.0,,,,,,,,,
1.3000129999999999,0.0,51.4594321,0.0,0.0,-93.0,0.0,0.008028514559173916,0.0,367.0,0.0,0.0,-0.08944040536880493,0.0,0.0,0.0,4.680873783530877e-05,1.0,0.0,0.0,1.6106071472167969,0.0,-0.05305800926062762,3.0,-251.0,-1.3373612048749233e-05,10.064981999999999,-9.784402847290039,0.0,-2.7913045,1500.0,0.0,-1.873174964938577e-05,0.0,10.025603,1500.0,0.0,0.0,0.0,0.0,-2.77,1.0,0.0,18.0,1500.0,-0.20079010725021362,0.0,0.0,,,,,,,,,
1.4000190000000003,0.0,51.4594318,0.0,0.0,-95.0,0.0,0.008028514559173916,0.0,367.0,0.0,0.0,0.0634189248085022,0.0,0.0,0.0,0.00012357899695808315,1.0,0.0,0.0,1.6268436908721924,0.0,-0.05305800926062762,3.0,-251.0,-2.7448821321839006e-05,10.164988,-9.717479705810547,0.0,-2.7913049,1500.0,0.0,-2.461580528360352e-05,0.0,10.14546,1500.0,0.0,0.0,0.0,0.0,-2.81,1.0,0.0,18.0,1500.0,-0.19049318134784698,0.0,0.0,,,,,,,,,
1.4999980000000015,0.0,51.4594318,0.0,0.0,-94.0,0.0,0.008028514559173916,0.0,368.0,0.0,0.0,-0.01766175776720047,0.0,0.0,0.0,-3.9152133446685635e-05,1.0,0.0,0.0,1.6626689434051514,0.0,-0.05305800926062762,3.0,-252.0,-7.522047418705874e-06,10.264967,-9.66495418548584,0.0,-2.7913049,1500.0,0.0,2.679803053125068e-07,0.0,10.225045,1500.0,0.0,0.0,0.0,0.0,-2.81,1.0,0.0,18.0,1500.0,-0.2471262812614441,0.0,0.0,,,,,,,,,
1.6000270000000008,0.0,51.4594315,0.0,0.0,-94.0,0.0,0.008028514559173916,0.0,366.0,0.0,0.0,0.09339799731969833,0.0,0.0,0.0,0.00047306498962708485,1.0,0.0,0.0,1.4672547578811646,0.0,-0.05305800926062762,3.0,-253.0,-3.520371755074357e-05,10.364996,-9.750164985656738,0.0,-2.7913053,1500.0,0.0,-7.678665498033083e-06,0.0,10.345493,1500.0,0.0,0.0,0.0,0.0,-2.88,1.0,0.0,18.0,1500.0,-0.18534471094608307,0.0,0.0,,,,,,,,,
1.700037,0.0,51.4594315,0.0,0.0,-94.0,0.0,0.008028514559173916,0.0,371.0,0.0,0.0,0.08647309243679047,0.0,0.0,0.0,-0.0004007283394358868,1.0,0.0,0.0,1.7647802829742432,0.0,-0.05305800926062762,3.0,-253.0,6.35488078248296e-05,10.465005999999999,-9.692305564880371,0.0,-2.7913053,1500.0,0.0,2.6510749485476928e-05,0.0,10.425049999999999,1500.0,0.0,0.0,0.0,0.0,-2.88,1.0,0.0,18.0,1500.0,-0.17504778504371643,0.0,0.0,,,,,,,,,
1.8000249999999998,0.0,51.459431099999996,0.0,0.0,-94.0,0.0,0.008028514559173916,0.0,366.0,0.0,0.0,0.10802379250526428,0.0,0.0,0.0,-0.00014909180062114266,1.0,0.0,0.0,1.513014316558838,0.0,-0.05305800926062762,3.0,-250.0,3.262130750680921e-05,10.564993999999999,-9.687057495117188,0.0,-2.7913056999999997,1500.0,0.0,1.1693134685042392e-05,0.0,10.54609,1500.0,0.0,0.0,0.0,0.0,-2.94,1.0,0.0,18.0,1500.0,-0.15960238873958588,0.0,0.0,,,,,,,,,
1.9000640000000004,0.0,51.459431099999996,0.0,0.0,-93.0,0.0,0.008028514559173916,0.0,365.0,0.0,0.0,-0.005450743716210127,0.0,0.0,0.0,-0.0002004013440918021,1.0,0.0,0.0,1.7017052173614502,0.0,-0.05305800926062762,3.0,-248.0,6.270374100535693e-05,10.665033,-9.648832321166992,0.0,-2.7913056999999997,1500.0,0.0,4.885930197969488e-05,0.0,10.62551,1500.0,0.0,0.0,0.0,0.0,-2.94,1.0,0.0,18.0,1500.0,0.06435580551624298,0.0,0.0,,,,,,,,,
1.999981,0.0,51.4594306,0.0,0.0,-93.0,0.0,0.008028514559173916,0.0,366.0,0.0,0.0,0.1711486577987671,0.0,0.0,0.0,5.77830819449179e-05,1.0,0.0,0.0,1.542942762374878,0.0,-0.05305800926062762,3.0,-248.0,-1.8982524285632146e-05,10.764949999999999,-9.729907035827637,0.0,-2.7913059,1500.0,0.0,2.3593997641848723e-05,0.0,10.745484,1500.0,0.0,0.0,0.0,0.0,-3.0300000000000002,1.0,0.0,18.0,1500.0,-0.11841467767953873,0.0,0.0,,,,,,,,,
2.1000259999999997,0.0,51.4594306,0.0,0.0,-92.0,0.0,0.008028514559173916,0.0,365.0,0.0,0.0,-0.002135944552719593,0.0,0.0,0.0,8.29355160574566e-05,1.0,0.0,0.0,2.0325069427490234,0.0,-0.05305800926062762,3.0,-248.0,-2.813488520074066e-05,10.864994999999999,-9.88109302520752,0.0,-2.7913059,1500.0,0.0,0.00011073532393580245,0.0,10.825061,1500.0,0.0,0.0,0.0,0.0,-3.0300000000000002,1.0,0.0,18.0,1500.0,-0.12871161103248596,0.0,0.0,,,,,,,,,
2.2000550000000008,0.0,51.4594301,0.0,0.0,-92.0,0.0,0.008028514559173916,0.0,366.0,0.0,0.0,-0.18858179450035095,0.0,0.0,0.0,-6.890941511564023e-05,1.0,0.0,0.0,1.6643661260604858,0.0,-0.05305800926062762,3.0,-248.0,3.530004664260198e-05,10.965024,-9.843843460083008,0.0,-2.7913061,1500.0,0.0,1.8339514898535594e-05,0.0,10.945523999999999,1500.0,0.0,0.0,0.0,0.0,-3.12,1.0,0.0,18.0,1500.0,-0.22653242945671082,0.0,0.0,,,,,,,,,
2.300021000000001,0.0,51.4594301,0.0,0.0,-93.0,0.0,0.008028514559173916,0.0,364.0,0.0,0.0,0.24859467148780823,0.0,0.0,0.0,1.9567063681663327e-05,1.0,0.0,0.0,1.8781335353851318,0.0,-0.05305800926062762,3.0,-250.0,-4.063680836872056e-05,11.06499,-9.423957824707031,0.0,-2.7913061,1500.0,0.0,1.8870332691767016e-05,0.0,11.02544,1500.0,0.0,0.0,0.0,0.0,-3.12,1.0,0.0,18.0,1500.0,-0.12356314063072205,0.0,0.0,,,,,,,,,
2.4000640000000004,0.0,51.4594296,0.0,0.0,-94.0,0.0,0.008028514559173916,0.0,369.0,0.0,0.0,-0.2059299200773239,0.0,0.0,0.0,-9.730932824474679e-05,11.0,0.0,0.0,1.7552474737167358,0.0,-0.05305800926062762,3.0,-253.0,1.6855049255059226e-05,11.165033,-9.597419738769531,0.0,-2.7913061999999997,1500.0,0.0,2.0161435106285578e-05,0.0,11.145496999999999,1500.0,0.0,0.0,0.0,0.0,-3.22,11.0,0.0,18.0,1500.0,-0.07207850366830826,0.0,0.0,,,,,,,,,
2.500039000000001,0.0,51.4594296,0.0,0.0,-94.0,0.0,0.008028514559173916,0.0,368.0,0.0,0.0,0.15313716232776642,0.0,0.0,0.0,0.00020614908420666148,11.0,0.0,0.0,1.6728041172027588,0.0,-0.05305800926062762,3.0,-254.0,-1.096965667626348e-05,11.265008,-9.657997131347656,0.0,-2.7913061999999997,1500.0,0.0,2.34642266490644e-05,0.0,11.225201,1500.0,0.0,0.0,0.0,0.0,-3.22,11.0,0.0,18.0,1500.0,-0.28831401467323303,0.0,0.0,,,,,,,,,
2.600033,0.0,51.4594293,0.0,0.0,-94.0,0.0,0.008028514559173916,0.0,368.0,0.0,0.0,-0.10863573104143143,0.0,0.0,0.0,-0.00016572968171916534,11.0,0.0,0.0,1.6660175323486328,0.0,-0.05305800926062762,3.0,-253.0,2.407026890903014e-05,11.365001999999999,-9.67266845703125,0.0,-2.7913064,1500.0,0.0,2.049002936498397e-06,0.0,11.3456,1500.0,0.0,0.0,0.0,0.0,-3.29,11.0,0.0,18.0,1500.0,-0.2986109256744385,0.0,0.0,,,,,,,,,
2.7000590000000013,0.0,51.4594293,0.0,0.0,-94.0,0.0,0.008028514559173916,0.0,368.0,0.0,0.0,0.07975023984909058,0.0,0.0,0.0,0.00019438478465255474,11.0,0.0,0.0,1.6352405548095703,0.0,-0.05305800926062762,3.0,-253.0,-2.178013161085737e-05,11.465028,-9.678363800048828,0.0,-2.7913064,1500.0,0.0,1.1843217888991209e-05,0.0,11.42506,1500.0,0.0,0.0,0.0,0.0,-3.29,11.0,0.0,18.0,1500.0,-0.10811775177717209,0.0,0.0,,,,,,,,,
2.800077,0.0,51.4594288,0.0,0.0,-93.0,0.0,0.008028514559173916,0.0,366.0,0.0,0.0,-0.04522249847650528,0.0,0.0,0.0,-0.00011872800937116922,11.0,0.0,0.0,1.6523624658584595,0.0,-0.05305800926062762,3.0,-250.0,1.5016858147338725e-05,11.565045999999999,-9.68766975402832,0.0,-2.7913066,1500.0,0.0,2.2136412546626517e-07,0.0,11.545983999999999,1500.0,0.0,0.0,0.0,0.0,-3.35,11.0,0.0,18.0,1500.0,-0.23168089985847473,0.0,0.0,,,,,,,,,
2.900049000000001,0.0,51.4594288,0.0,0.0,-92.0,0.0,0.008028514559173916,0.0,364.0,0.0,0.0,0.04236923158168793,0.0,0.0,0.0,0.00015049298355746476,11.0,0.0,0.0,1.643447995185852,0.0,-0.05305800926062762,3.0,-247.0,-2.728017124926749e-05,11.665018,-9.7008695602417,0.0,-2.7913066,1500.0,0.0,9.055984075229457e-06,0.0,11.625516,1500.0,0.0,0.0,0.0,0.0,-3.35,11.0,0.0,18.0,1500.0,-0.06693003326654434,0.0,0.0,,,,,,,,,
3.000032000000001,0.0,51.4594283,0.0,0.0,-92.0,0.0,0.008028514559173916,0.0,364.0,0.0,0.0,-0.022934988141059875,0.0,0.0,0.0,-0.0001473899392555952,11.0,0.0,0.0,1.6239429712295532,0.0,-0.05305800926062762,3.0,-248.0,8.142321128611484e-06,11.765001,-9.704699516296387,0.0,-2.7913067,1500.0,0.0,-7.614453680496e-08,0.0,11.745534,1500.0,0.0,0.0,0.0,0.0,-3.44,11.0,0.0,18.0,1500.0,-0.19049318134784698,0.0,0.0,,,,,,,,,
3.100033,0.0,51.4594283,0.0,0.0,-93.0,0.0,0.008028514559173916,0.0,364.0,0.0,0.0,0.009005790576338768,0.0,0.0,0.0,0.0001412051442372321,11.0,0.0,0.0,1.6351594924926758,0.0,-0.05305800926062762,3.0,-248.0,-1.4870478970693387e-05,11.865001999999999,-9.694576263427734,0.0,-2.7913067,1500.0,0.0,1.0042013210792845e-05,0.0,11.825137,1500.0,0.0,0.0,0.0,0.0,-3.44,11.0,0.0,18.0,1500.0,-0.2831655442714691,0.0,0.0,,,,,,,,,
3.2000520000000012,0.0,51.4594277,0.0,0.0,-92.0,0.0,0.008028514559173916,0.0,365.0,0.0,0.0,0.015674488618969917,0.0,0.0,0.0,-0.00010636045116510868,11.0,0.0,0.0,1.6378991603851318,0.0,-0.05305800926062762,3.0,-248.0,2.759916663194369e-05,11.965021,-9.678248405456543,0.0,-2.7913067,1500.0,0.0,5.042600393753272e-06,0.0,11.945506,1500.0,0.0,0.0,0.0,0.0,-3.52,11.0,0.0,18.0,1500.0,-0.35009557008743286,0.0,0.0,,,,,,,,,
3.300058,0.0,51.4594277,0.0,0.0,-93.0,0.0,0.008028514559173916,0.0,367.0,0.0,0.0,-0.03517632558941841,0.0,0.0,0.0,4.909339325434562e-05,11.0,0.0,0.0,1.6448111534118652,0.0,-0.05305800926062762,3.0,-250.0,-3.024698333683595e-05,12.065026999999999,-9.695331573486328,0.0,-2.7913067,1500.0,0.0,2.270497826141674e-05,0.0,12.025504999999999,1500.0,0.0,0.0,0.0,0.0,-3.52,11.0,0.0,18.0,1500.0,-0.18019625544548035,0.0,0.0,,,,,,,,,
3.400041,0.0,51.4594266,0.0,0.0,-94.0,0.0,0.008028514559173916,0.0,367.0,0.0,0.0,0.0750928595662117,0.0,0.0,0.0,0.0001382082752786267,11.0,0.0,0.0,1.6405136585235596,0.0,-0.05305800926062762,3.0,-252.0,-2.765189263771728e-05,12.165009999999999,-9.68053150177002,0.0,-2.7913064,1500.0,0.0,2.090099099112177e-05,0.0,12.145527,1500.0,0.0,0.0,0.0,0.0,-3.62,11.0,0.0,18.0,1500.0,-0.1647508591413498,0.0,0.0,,,,,,,,,
3.5000350000000005,0.0,51.4594266,0.0,0.0,-94.0,0.0,0.008028514559173916,0.0,367.0,0.0,0.0,0.03326880559325218,0.0,0.0,0.0,-0.0001644411922388828,11.0,0.0,0.0,1.6126902103424072,0.0,-0.05305800926062762,3.0,-254.0,1.0118028059656099e-05,12.265004,-9.711566925048828,0.0,-2.7913064,1500.0,0.0,2.346727591893587e-06,0.0,12.225052999999999,1500.0,0.0,0.0,0.0,0.0,-3.62,11.0,0.0,18.0,1500.0,-0.3140563368797302,0.0,0.0,,,,,,,,,
3.600048000000001,0.0,51.459426,0.0,0.0,-94.0,0.0,0.008028514559173916,0.0,366.0,0.0,0.0,0.00070186797529459,0.0,0.0,0.0,0.0001511324738138484,11.0,0.0,0.0,1.6049704551696777,0.0,-0.05305800926062762,3.0,-253.0,-2.32343859641662e-05,12.365017,-9.704482078552246,0.0,-2.7913063,1500.0,0.0,2.1432198895840997e-05,0.0,12.345594,1500.0,0.0,0.0,0.0,0.0,-3.66,11.0,0.0,18.0,1500.0,-0.26772013306617737,0.0,0.0,,,,,,,,,
3.700063,0.0,51.459426,0.0,0.0,-94.0,0.0,0.008028514559173916,0.0,367.0,0.0,0.0,0.03091929294168949,0.0,0.0,0.0,-6.365466213884856e-05,11.0,0.0,0.0,1.6150329113006592,0.0,-0.05305800926062762,3.0,-253.0,2.4237362599311767e-05,12.465031999999999,-9.699721336364746,0.0,-2.7913063,1500.0,0.0,-9.915006523629135e-06,0.0,12.425061999999999,1500.0,0.0,0.0,0.0,0.0,-3.66,11.0,0.0,18.0,1500.0,-0.18019625544548035,0.0,0.0,,,,,,,,,
3.8001210000000007,0.0,51.4594253,0.0,0.0,-93.0,0.0,0.008028514559173916,0.0,367.0,0.0,0.0,-0.0337090790271759,0.0,0.0,0.0,9.872679020836206e-05,11.0,0.0,0.0,1.635345458984375,0.0,-0.05305800926062762,3.0,-251.0,-4.344880410280457e-06,12.56509,-9.700995445251465,0.0,-2.791306,1500.0,0.0,1.030549186827619e-05,0.0,12.546923999999999,1500.0,0.0,0.0,0.0,0.0,-3.73,11.0,0.0,18.0,1500.0,-0.21623550355434418,0.0,0.0,,,,,,,,,
3.900082000000001,0.0,51.4594253,0.0,0.0,-92.0,0.0,0.008028514559173916,0.0,366.0,0.0,0.0,0.07396619766950607,0.0,0.0,0.0,-2.6473349578414327e-05,11.0,0.0,0.0,1.6212255954742432,0.0,-0.05305800926062762,3.0,-248.0,1.2428084409759556e-05,12.665051,-9.695046424865723,0.0,-2.791306,1500.0,0.0,1.6425467424743757e-05,0.0,12.625791,1500.0,0.0,0.0,0.0,0.0,-3.73,11.0,0.0,18.0,1500.0,-0.3552440404891968,0.0,0.0,,,,,,,,,
4.000093,0.0,51.4594246,0.0,0.0,-91.0,0.0,0.008028514559173916,0.0,364.0,0.0,0.0,-0.06401047855615616,0.0,0.0,0.0,6.766961236176796e-05,11.0,0.0,0.0,1.644314169883728,0.0,-0.05305800926062762,3.0,-248.0,-4.1401381676585216e-07,12.765061999999999,-9.685441017150879,0.0,-2.7913058,1500.0,0.0,2.1266706796081565e-06,0.0,12.7456,1500.0,0.0,0.0,0.0,0.0,-3.7800000000000002,11.0,0.0,18.0,1500.0,-0.26772013306617737,0.0,0.0,,,,,,,,,
4.100091000000001,0.0,51.4594246,0.0,0.0,-91.0,0.0,0.008028514559173916,0.0,364.0,0.0,0.0,0.0033385176211595535,0.0,0.0,0.0,2.9642448695224122e-05,11.0,0.0,0.0,1.643141746520996,0.0,-0.05305800926062762,3.0,-248.0,-2.3988293176951538e-06,12.86506,-9.681778907775879,0.0,-2.7913058,1500.0,0.0,-2.0792805786361047e-07,0.0,12.825199,1500.0,0.0,0.0,0.0,0.0,-3.7800000000000002,11.0,0.0,18.0,1500.0,-0.18534471094608307,0.0,0.0,,,,,,,,,
4.200058,0.0,51.4594239,0.0,0.0,-92.0,0.0,0.008028514559173916,0.0,366.0,0.0,0.0,0.045312367379665375,0.0,0.0,0.0,6.857214747978784e-05,11.0,0.0,0.0,1.623565912246704,0.0,-0.05305800926062762,3.0,-248.0,6.317939865967731e-06,12.965027,-9.68831729888916,0.0,-2.7913056,1500.0,0.0,6.956384745473906e-06,0.0,12.945540999999999,1500.0,0.0,0.0,0.0,0.0,-3.86,11.0,0.0,18.0,1500.0,-0.3912833034992218,0.0,0.0,,,,,,,,,
4.300090000000001,0.0,51.4594239,0.0,0.0,-93.0,0.0,0.008028514559173916,0.0,365.0,0.0,0.0,0.03338006138801575,0.0,0.0,0.0,-6.889407606400875e-07,11.0,0.0,0.0,1.6351217031478882,0.0,-0.05305800926062762,3.0,-250.0,-6.609760529406212e-06,13.065059,-9.711359024047852,0.0,-2.7913056,1500.0,0.0,3.6551305365724835e-06,0.0,13.025504999999999,1500.0,0.0,0.0,0.0,0.0,-3.86,11.0,0.0,18.0,1500.0,-0.22653242945671082,0.0,0.0,,,,,,,,,
4.400102,0.0,51.4594233,0.0,0.0,-94.0,0.0,0.008028514559173916,0.0,366.0,0.0,0.0,-0.056760311126708984,0.0,0.0,0.0,0.00015188441370659171,11.0,0.0,0.0,1.631980538368225,0.0,-0.05305800926062762,3.0,-254.0,-3.7151723010450396e-05,13.165071,-9.704818725585938,0.0,-2.7913056999999997,1500.0,0.0,1.363672802445876e-05,0.0,13.145499,1500.0,0.0,0.0,0.0,0.0,-3.94,11.0,0.0,18.0,1500.0,-0.252274751663208,0.0,0.0,,,,,,,,,
4.500054,0.0,51.4594233,0.0,0.0,-94.0,0.0,0.008028514559173916,0.0,367.0,0.0,0.0,0.0646650493144989,0.0,0.0,0.0,-5.659808172775952e-05,11.0,0.0,0.0,1.6326407194137573,0.0,-0.05305800926062762,3.0,-252.0,1.0142870745247321e-06,13.265023,-9.693449974060059,0.0,-2.7913056999999997,1500.0,0.0,-2.605146133840905e-07,0.0,13.225095999999999,1500.0,0.0,0.0,0.0,0.0,-3.94,11.0,0.0,18.0,1500.0,-0.252274751663208,0.0,0.0,,,,,,,,,
4.600059,0.0,51.4594227,0.0,0.0,-94.0,0.0,0.008028514559173916,0.0,366.0,0.0,0.0,-0.027773534879088402,0.0,0.0,0.0,-0.00012883018204022594,11.0,0.0,0.0,1.6338783502578735,0.0,-0.05305800926062762,3.0,-252.0,1.7376179279676836e-05,13.365027999999999,-9.68627643585205,0.0,-2.7913059,1500.0,0.0,3.4498513826971503e-06,0.0,13.345597,1500.0,0.0,0.0,0.0,0.0,-4.03,11.0,0.0,18.0,1500.0,-0.17504778504371643,0.0,0.0,,,,,,,,,
4.700062000000001,0.0,51.4594227,0.0,0.0,-94.0,0.0,0.008028514559173916,0.0,368.0,0.0,0.0,0.003905938472598791,0.0,0.0,0.0,0.00019037687675472247,11.0,0.0,0.0,1.6574054956436157,0.0,-0.05305800926062762,3.0,-253.0,-3.366958787030675e-05,13.465031,-9.687185287475586,0.0,-2.7913059,1500.0,0.0,1.7895133213651536e-05,0.0,13.425234999999999,1500.0,0.0,0.0,0.0,0.0,-4.03,11.0,0.0,18.0,1500.0,-0.1390085369348526,0.0,0.0,,,,,,,,,
