time_index,servos_7,tx_controls_4,acceleration_x,global_position_longitude,tx_controls_1,time_actual,tx_controls_7,airspeed_0,acceleration_z,battery_0,magnetometer_0,tx_controls_2,position_y,wind_y,global_position_latitude,magnetometer_1,magnetometer_2,attitude_yaw,velocity_x,servos_2,servos_6,position_x,mode_1,attitude_roll,servos_1,velocity_y,servos_4,time_flight,mode_0,axis_rate_pitch,position_z,tx_controls_6,servos_5,axis_rate_yaw,servos_0,servos_3,axis_rate_roll,wind_x,mode_2,tx_controls_3,gps_sat_count_0,velocity_z,tx_controls_5,altitude_baro,tx_controls_0,current_0,acceleration_y,altitude_gps,attitude_pitch,current_3,airspeed_1,current_2,current_1,rpm_0,rpm_1,battery_1
1.0000150000000003,0.0,0.0,1.1802561283111572,0.0,1500.0,8.092494,0.0,0.0,-9.108501434326172,20.834383010864258,91.0,0.0,0.0,0.0,0.0,-82.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,8.112135,0.0,2.316001740609979e-06,0.0,0.0,0.0,1.163464437567036e-05,0.0,0.0,-4.360686935352339e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.4290493726730347,1500.0,-0.8650798201560974,-0.08338496834039688,-17.0,0.01064650843716541,,,,,,,
1.0999879999999989,0.0,0.0,1.1319884061813354,0.0,1500.0,8.17253,0.0,0.0,-9.159503936767578,20.832054138183594,94.0,0.0,0.0,0.0,0.0,-81.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,8.212107999999999,0.0,-1.2902996382225653e-05,0.0,0.0,0.0,1.3105254965837665e-05,0.0,0.0,-1.9945835522522916e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.1997616291046143,1500.0,-0.86431884765625,-0.20247924327850342,-17.0,0.01064650843716541,,,,,,,
1.2000099999999998,0.0,0.0,1.1711448431015015,0.0,1500.0,8.292511,0.0,0.0,-9.122008323669434,20.83310317993164,91.0,0.0,0.0,0.0,0.0,-82.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,8.31213,0.0,7.526534716730959e-06,0.0,0.0,0.0,-1.4088781901936306e-05,0.0,0.0,3.17473135141497e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.3170716762542725,1500.0,-0.86431884765625,-0.09679830074310303,-17.0,0.01064650843716541,,,,,,,
1.2999850000000004,0.0,0.0,1.164790391921997,0.0,1500.0,8.372503,0.0,0.0,-9.162372589111328,20.83519744873047,93.0,0.0,0.0,0.0,0.0,-82.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,8.412105,0.0,8.149190748092043e-06,0.0,0.0,0.0,9.877186027618747e-06,0.0,0.0,-0.00013929320783550187,0.0,0.0,1500.0,0.0,0.0,0.0,-1.322403907775879,1500.0,-0.8656883239746094,-0.18755371868610382,-17.0,0.01064650843716541,,,,,,,
1.4000110000000001,0.0,0.0,1.1642212867736816,0.0,1500.0,8.493008999999999,0.0,0.0,-9.137884140014648,20.83903694152832,93.0,0.0,0.0,0.0,0.0,-79.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,8.512131,0.0,-5.711313962643284e-06,0.0,0.0,0.0,-5.1154778928856974e-05,0.0,0.0,3.812075994615696e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.5676885843276978,1500.0,-0.8574706315994263,-0.16519473493099213,-17.0,0.01064650843716541,,,,,,,
1.499992999999999,0.0,0.0,1.161616563796997,0.0,1500.0,8.573017,0.0,0.0,-9.128917694091797,20.83310317993164,93.0,0.0,0.0,0.0,0.0,-79.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,8.612112999999999,0.0,1.2489859173402611e-05,0.0,0.0,0.0,1.5605773090708377e-05,0.0,0.0,-7.874786429161837e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.397055745124817,1500.0,-0.8684276938438416,-0.1331193596124649,-17.0,0.01064650843716541,,,,,,,
1.6000009999999998,0.0,0.0,1.1560803651809692,0.0,1500.0,8.692515,0.0,0.0,-9.157845497131348,20.839385986328125,90.0,0.0,0.0,0.0,0.0,-79.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,8.712121,0.0,5.112713282490483e-06,0.0,0.0,0.0,-7.767712000828144e-06,0.0,0.0,3.9673322394392545e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.2850780487060547,1500.0,-0.8588400483131409,-0.19978904724121094,-17.0,0.01064650843716541,,,,,,,
1.699979,0.0,0.0,1.1607775688171387,0.0,1500.0,8.772506,0.0,0.0,-9.12413215637207,20.82577133178711,93.0,0.0,0.0,0.0,0.0,-81.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,8.812099,0.0,-5.812067873733811e-06,0.0,0.0,0.0,1.1883588332486986e-05,0.0,0.0,6.633062579395206e-06,0.0,0.0,1500.0,0.0,0.0,0.0,-1.3010748624801636,1500.0,-0.86431884765625,-0.11726826429367065,-17.0,0.01064650843716541,,,,,,,
1.800109,0.0,0.0,1.1217193603515625,0.0,1500.0,8.892484999999999,0.0,0.0,-9.166502952575684,20.808780670166016,92.0,0.0,0.0,0.0,0.0,-81.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,8.912229,0.0,1.4962724082913843e-05,0.0,0.0,0.0,5.792499820550614e-06,0.0,0.0,-2.269980318871133e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.4023879766464233,1500.0,-0.8620359301567078,-0.1841120719909668,-17.0,0.01064650843716541,,,,,,,
1.8999329999999999,0.0,0.0,1.1640918254852295,0.0,1500.0,8.972489,0.0,0.0,-9.151508331298828,20.81739044189453,93.0,0.0,0.0,0.0,0.0,-82.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,9.012053,0.0,2.0343821370072212e-06,0.0,0.0,0.0,-3.333167208047203e-05,0.0,0.0,8.572734485626872e-06,0.0,0.0,1500.0,0.0,0.0,0.0,-1.253084421157837,1500.0,-0.86431884765625,-0.14515313506126404,-17.0,0.01064650843716541,,,,,,,
