time_index,global_position_latitude,tx_controls_5,altitude_baro,servos_0,acceleration_y,servos_1,velocity_x,servos_5,servos_4,attitude_roll,attitude_pitch,global_position_longitude,axis_rate_roll,acceleration_z,mode_2,magnetometer_2,tx_controls_0,magnetometer_1,servos_2,wind_x,position_y,airspeed_0,mode_1,magnetometer_0,position_x,tx_controls_4,position_z,altitude_gps,time_flight,gps_sat_count_0,mode_0,axis_rate_yaw,velocity_z,tx_controls_7,tx_controls_6,axis_rate_pitch,tx_controls_1,velocity_y,servos_6,time_actual,servos_7,wind_y,tx_controls_3,tx_controls_2,servos_3,acceleration_x,attitude_yaw,rpm_0,airspeed_1,current_0,rpm_1,current_3,battery_1,current_1,battery_0,current_2
0.9999970000000005,51.4594135,0.0,-0.5663310885429382,0.0,-0.028540126979351044,0.0,-0.007219370454549789,0.0,0.0,0.010995574287564275,0.11588986233242349,-2.7913069,0.0,-9.694133758544922,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.4556301534175873,-5.24,17.865659,18.0,11.0,0.00017453292519943296,-0.002856925828382373,0.0,0.0,0.0,1500.0,-0.036250848323106766,0.0,17.825964,0.0,0.0,1500.0,0.0,0.0,1.6469411849975586,2.660579911740156,,,,,,,,,
1.0999610000000004,51.459413299999994,0.0,-0.19049318134784698,0.0,-0.005656088702380657,0.0,-0.0070490906946361065,0.0,0.0,0.010995574287564275,0.11588986233242349,-2.7913069,0.0,-9.692861557006836,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.45820486545562744,-5.28,17.965623,18.0,11.0,0.00017453292519943296,-0.004224033560603857,0.0,0.0,0.0,1500.0,-0.03731853514909744,0.0,17.945695,0.0,0.0,1500.0,0.0,0.0,1.646660566329956,2.6604053788149566,,,,,,,,,
1.1999659999999999,51.459413299999994,0.0,-0.48395565152168274,0.0,0.03055793046951294,0.0,-0.00706535205245018,0.0,0.0,0.010995574287564275,0.11588986233242349,-2.7913069,0.0,-9.683379173278809,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.45706045627593994,-5.28,18.065628,18.0,11.0,0.00017453292519943296,-0.007041524164378643,0.0,0.0,0.0,1500.0,-0.03848716989159584,0.0,18.026529999999998,0.0,0.0,1500.0,0.0,0.0,1.6535916328430176,2.6602308458897572,,,,,,,,,
1.2999779999999994,51.4594131,0.0,-0.40158021450042725,0.0,-0.022241588681936264,0.0,-0.007403572089970112,0.0,0.0,0.011519173063162575,0.11606439525762292,-2.7913069999999998,0.0,-9.686113357543945,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.45185723900794983,-5.33,18.16564,18.0,11.0,0.00017453292519943296,-0.011292099952697754,0.0,0.0,0.0,1500.0,-0.0398729033768177,0.0,18.145649,0.0,0.0,1500.0,0.0,0.0,1.6466749906539917,2.6598817800393584,,,,,,,,,
1.3999629999999996,51.4594131,0.0,-0.43247100710868835,0.0,-0.015766076743602753,0.0,-0.007486235350370407,0.0,0.0,0.011519173063162575,0.11606439525762292,-2.7913069999999998,0.0,-9.68171501159668,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.44870516657829285,-5.33,18.265625,18.0,11.0,0.00034906585039886593,-0.014048073440790176,0.0,0.0,0.0,1500.0,-0.03998851776123047,0.0,18.226005,0.0,0.0,1500.0,0.0,0.0,1.6458394527435303,2.659707247114159,,,,,,,,,
1.5000009999999975,51.459412699999994,0.0,-0.3655409812927246,0.0,0.004279668442904949,0.0,-0.007885230705142021,0.0,0.0,0.011519173063162575,0.11606439525762292,-2.7913071,0.0,-9.689738273620605,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.44354256987571716,-5.38,18.365662999999998,18.0,11.0,0.00034906585039886593,-0.018121611326932907,0.0,0.0,0.0,1500.0,-0.04233900457620621,0.0,18.34583,0.0,0.0,1500.0,0.0,0.0,1.655380368232727,2.659532714188959,,,,,,,,,
1.5999839999999992,51.459412699999994,0.0,-0.504549503326416,0.0,0.006482402328401804,0.0,-0.006952357478439808,0.0,0.0,0.011693705988362009,0.11606439525762292,-2.7913071,0.00017453292519943296,-9.6832914352417,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.4394463002681732,-5.38,18.465646,18.0,11.0,0.00034906585039886593,-0.021158389747142792,0.0,0.0,0.0,1500.0,-0.041826359927654266,0.0,18.425967,0.0,0.0,1500.0,0.0,0.0,1.654672622680664,2.65935818126376,,,,,,,,,
1.7000369999999982,51.4594125,0.0,-0.43761947751045227,0.0,0.007024915423244238,0.0,-0.006696114782243967,0.0,0.0,0.011868238913561441,0.11606439525762292,-2.7913071,0.00017453292519943296,-9.700743675231934,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.433973103761673,-5.41,18.565699,18.0,11.0,0.0005235987755982988,-0.024992093443870544,0.0,0.0,0.0,1500.0,-0.041364509612321854,0.0,18.546286,0.0,0.0,1500.0,0.0,0.0,1.6250433921813965,2.658834582488162,,,,,,,,,
1.8000209999999974,51.4594125,0.0,-0.5302918553352356,0.0,-0.04735127091407776,0.0,-0.006770242005586624,0.0,0.0,0.011868238913561441,0.11588986233242349,-2.7913071,0.00034906585039886593,-9.68702507019043,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.43126270174980164,-5.41,18.665682999999998,18.0,11.0,0.0005235987755982988,-0.027207164093852043,0.0,0.0,0.0,1500.0,-0.042104750871658325,0.0,18.62643,0.0,0.0,1500.0,0.0,0.0,1.655948519706726,2.6586600495629624,,,,,,,,,
1.899989999999999,51.4594124,0.0,-0.5714795589447021,0.0,0.018901292234659195,0.0,-0.006624218542128801,0.0,0.0,0.011519173063162575,0.11588986233242349,-2.7913072999999997,0.00034906585039886593,-9.703495979309082,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.42873120307922363,-5.46,18.765652,18.0,11.0,0.0006981317007977319,-0.029333634302020073,0.0,0.0,0.0,1500.0,-0.04034723341464996,0.0,18.745648,0.0,0.0,1500.0,0.0,0.0,1.6239748001098633,2.6583109837125636,,,,,,,,,
1.999965999999997,51.4594124,0.0,-0.504549503326416,0.0,-0.004993050824850798,0.0,-0.005935863126069307,0.0,0.0,0.011344640137963142,0.11588986233242349,-2.7913072999999997,0.0005235987755982988,-9.694021224975586,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.42917853593826294,-5.46,18.865627999999997,18.0,11.0,0.0006981317007977319,-0.029955696314573288,0.0,0.0,0.00017453292519943296,1500.0,-0.040187593549489975,0.0,18.826014,0.0,0.0,1500.0,0.0,0.0,1.6333121061325073,2.6579619178621643,,,,,,,,,
2.099961999999998,51.459412199999996,0.0,-0.4479163885116577,0.0,0.015110082924365997,0.0,-0.005338808987289667,0.0,0.0,0.01117010721276371,0.11571532940722405,-2.7913074,0.0005235987755982988,-9.6926851272583,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.43147003650665283,-5.5,18.965624,18.0,11.0,0.0006981317007977319,-0.030277878046035767,0.0,0.0,0.00017453292519943296,1500.0,-0.03823088854551315,0.0,18.945679,0.0,0.0,1500.0,0.0,0.0,1.6508336067199707,2.657612852011766,,,,,,,,,
2.1998309999999996,51.459412199999996,0.0,-0.504549503326416,0.0,0.0019809214863926172,0.0,-0.005526828579604626,0.0,0.0,0.010995574287564275,0.11571532940722405,-2.7913074,0.0006981317007977319,-9.6923828125,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.4324454963207245,-5.5,19.065493,18.0,11.0,0.0006981317007977319,-0.03072369657456875,0.0,0.0,0.00017453292519943296,1500.0,-0.0353248231112957,0.0,19.026471,0.0,0.0,1500.0,0.0,0.0,1.6462030410766602,2.657438319086566,,,,,,,,,
2.299962999999998,51.459412,0.0,-0.5354402661323547,0.0,-0.02047460526227951,0.0,-0.005572800990194082,0.0,0.0,0.010471975511965976,0.11554079648202462,-2.7913074,0.0008726646259971648,-9.694549560546875,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.43344077467918396,-5.55,19.165625,18.0,11.0,0.0006981317007977319,-0.03157610073685646,0.0,0.0,0.00017453292519943296,1500.0,-0.03221748769283295,0.0,19.145729,0.0,0.0,1500.0,0.0,0.0,1.6433879137039185,2.6572637861613666,,,,,,,,,
2.400003999999999,51.459412,0.0,-0.3603925108909607,0.0,0.021494701504707336,0.0,-0.004651921801269054,0.0,0.0,0.009948376736367679,0.11554079648202462,-2.7913074,0.0008726646259971648,-9.708281517028809,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.43474140763282776,-5.55,19.265666,18.0,11.0,0.0006981317007977319,-0.031888533383607864,0.0,0.0,0.00017453292519943296,1500.0,-0.02885894663631916,0.0,19.225975,0.0,0.0,1500.0,0.0,0.0,1.6432818174362183,2.6570892532361676,,,,,,,,,
2.499952999999998,51.4594119,0.0,-0.4994010329246521,0.0,-0.026292061433196068,0.0,-0.0038852824363857508,0.0,0.0,0.00942477796076938,0.1153662635568252,-2.7913074,0.0010471975511965976,-9.693093299865723,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.43476009368896484,-5.59,19.365615,18.0,11.0,0.0008726646259971648,-0.03335510939359665,0.0,0.0,0.00034906585039886593,1500.0,-0.02602129988372326,0.0,19.345644,0.0,0.0,1500.0,0.0,0.0,1.6484674215316772,2.6569147203109678,,,,,,,,,
2.599974999999997,51.4594119,0.0,-0.6178157329559326,0.0,-0.002636985620483756,0.0,-0.00347583694383502,0.0,0.0,0.009075712110370514,0.1153662635568252,-2.7913074,0.0010471975511965976,-9.698848724365234,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.4336627721786499,-5.59,19.465636999999997,18.0,11.0,0.0008726646259971648,-0.03461979702115059,0.0,0.0,0.00034906585039886593,1500.0,-0.02236119657754898,0.0,19.425995,0.0,0.0,1500.0,0.0,0.0,1.6317963600158691,2.6567401873857683,,,,,,,,,
2.69998,51.4594118,0.0,-0.5302918553352356,0.0,0.01271212287247181,0.0,-0.0019497310277074575,0.0,0.0,0.008377580409572781,0.11519173063162576,-2.7913074,0.0012217304763960308,-9.697587013244629,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.4349965751171112,-5.62,19.565642,18.0,11.0,0.0008726646259971648,-0.03476011008024216,0.0,0.0,0.00034906585039886593,1500.0,-0.017876289784908295,0.0,19.546198,0.0,0.0,1500.0,0.0,0.0,1.6380597352981567,2.6565656544605694,,,,,,,,,
2.7999699999999983,51.4594118,0.0,-0.6023703217506409,0.0,-0.006304170470684767,0.0,-0.0015995014691725373,0.0,0.0,0.00820304748437335,0.11501719770642631,-2.7913074,0.0012217304763960308,-9.691804885864258,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.4374573230743408,-5.62,19.665632,18.0,11.0,0.0008726646259971648,-0.03409779816865921,0.0,0.0,0.00034906585039886593,1500.0,-0.015779947862029076,0.0,19.62641,0.0,0.0,1500.0,0.0,0.0,1.6353412866592407,2.6565656544605694,,,,,,,,,
2.899958999999999,51.4594117,0.0,-0.5148464441299438,0.0,0.021690044552087784,0.0,-0.0004206555022392422,0.0,0.0,0.008028514559173916,0.11501719770642631,-2.7913075,0.0013962634015954637,-9.673026084899902,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.442740261554718,-5.64,19.765621,19.0,11.0,0.0008726646259971648,-0.032629773020744324,0.0,0.0,0.00034906585039886593,1500.0,-0.011556909419596195,0.0,19.745787999999997,0.0,0.0,1500.0,0.0,0.0,1.6521320343017578,2.65621658861017,,,,,,,,,
2.9999779999999987,51.4594117,0.0,-0.4788071811199188,0.0,0.0197687279433012,0.0,-3.109485260210931e-05,0.0,0.0,0.007853981633974483,0.11484266478122689,-2.7913075,0.0013962634015954637,-9.68858814239502,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.4467299282550812,-5.64,19.86564,19.0,11.0,0.0008726646259971648,-0.03125390037894249,0.0,0.0,0.00034906585039886593,1500.0,-0.007805887144058943,0.0,19.825965999999998,0.0,0.0,1500.0,0.0,0.0,1.6553711891174316,2.65621658861017,,,,,,,,,
3.099988999999997,51.459411599999996,0.0,-0.4118771553039551,0.0,-0.009981079958379269,0.0,0.00011961910786340013,0.0,0.0,0.00767944870877505,0.11484266478122689,-2.7913075,0.0013962634015954637,-9.693549156188965,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.45113426446914673,-5.67,19.965650999999998,19.0,11.0,0.0008726646259971648,-0.030170179903507233,0.0,0.0,0.00034906585039886593,1500.0,-0.0026244092732667923,0.0,19.945838,0.0,0.0,1500.0,0.0,0.0,1.635385513305664,2.6560420556849706,,,,,,,,,
3.199976999999997,51.459411599999996,0.0,-0.4942525625228882,0.0,-0.028954215347766876,0.0,0.0011895158095285296,0.0,0.0,0.007330382858376184,0.11484266478122689,-2.7913075,0.0013962634015954637,-9.67045783996582,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.4520396292209625,-5.67,20.065638999999997,19.0,11.0,0.0008726646259971648,-0.031655993312597275,0.0,0.0,0.00034906585039886593,1500.0,-0.008371607400476933,0.0,20.026612999999998,0.0,0.0,1500.0,0.0,0.0,1.6648280620574951,2.6558675227597717,,,,,,,,,
3.3002819999999993,51.459411599999996,0.0,-0.42732253670692444,0.0,0.2849358916282654,0.0,0.006584073416888714,0.0,0.0,0.00767944870877505,0.11466813185602745,-2.7913077,0.0013962634015954637,-9.765156745910645,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.4517238736152649,-5.69,20.165944,19.0,11.0,0.0006981317007977319,-0.03206818923354149,0.0,0.0,0.00034906585039886593,1500.0,0.012109971605241299,0.0,20.145823,0.0,0.0,1500.0,0.0,0.0,1.5861940383911133,2.655692989834572,,,,,,,,,
3.399998,51.459411599999996,0.0,-0.6487064957618713,0.0,-0.35434168577194214,0.0,-0.0038845364470034838,0.0,0.0,0.007853981633974483,0.11466813185602745,-2.7913077,0.0015707963267948964,-9.720603942871094,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.45070138573646545,-5.69,20.26566,19.0,11.0,0.0006981317007977319,-0.032190773636102676,0.0,0.0,0.00034906585039886593,1500.0,-0.0051022176630795,0.0,20.225924,0.0,0.0,1500.0,0.0,0.0,1.6413860321044922,2.655692989834572,,,,,,,,,
3.499959999999998,51.459411599999996,0.0,-0.7053396105766296,0.0,0.21259218454360962,0.0,0.001817085430957377,0.0,0.0,0.007155849933176752,0.11466813185602745,-2.791308,0.0015707963267948964,-9.688268661499023,3.0,403.0,1500.0,-3.0,0.0,0.0,0.0,0.0,11.0,208.0,0.0,0.0,0.4513251483440399,-5.7,20.365622,19.0,11.0,0.0006981317007977319,-0.03275252506136894,0.0,0.0,0.00034906585039886593,1500.0,0.009462174959480762,0.0,20.345651999999998,0.0,0.0,1500.0,0.0,0.0,1.6392724514007568,2.6558675227597717,,,,,,,,,
